absolute_magnitude_h,is_sentry_object,relative_velocity_km_per_second,miss_distance_astronomical,orbiting_body,n_approaches,min_miss_distance_au,max_velocity_km_s,semi_major_axis,inclination,perihelion_distance,perihelion_argument,orbit_uncertainty,minimum_orbit_intersection,data_arc_in_days,orbit_class_type,diameter_mean_km,diameter_uncertainty,perihelion_to_aphelion_ratio,threat_ratio,velocity_distance_ratio,observation_reliability,is_potentially_hazardous
21.97,0,16.6406867972,0.0287717454,EARTH,43,0.0272791176,30.6738668739,1.843065366030259,7.488523373886402,0.7277491963460092,295.5659326834406,0.0,0.0170886,3669.0,APO,0.1735971604,0.1326164298,0.2459957201464357,0.0984382461131547,578.3690410801426,0.0,1
20.27,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.928464741679124,10.52202016622803,1.179552311836967,324.9517565859822,1.0,0.199183,2890.0,AMO,0.37978920545,0.2901331359,0.4405626238931243,0.5244567174151105,68.06327340734398,0.0003460207612456,0
28.1,1,6.1324381752,0.003439547,EARTH,22,0.0033391652,17.2983684347,1.114280917025204,3.475061163687996,0.897342479175903,251.6274621273425,6.0,2.34873e-05,6.0,APO,0.0103167431,0.0078812904,0.674075595348068,0.0022766196436547,1782.9203017722973,1.0,0
25.63,0,21.9682811487,0.0030930588,EARTH,1,0.0030930588,21.9682811487,2.807238365370198,4.867806857542885,0.5780136176655999,284.6430628985452,7.0,0.0174444,7.0,APO,0.03217678265,0.0245808747,0.1147657800103927,0.5421424568686639,7102.445368545856,1.0,0
23.8,0,8.4322441547,0.0423591665,EARTH,37,0.0423591665,16.9959947471,1.076207818476118,15.82384776768416,0.9919235702791422,115.0466277244594,7.0,0.0416361,14.0,APO,0.07473819705,0.0570949021,0.854743947645239,0.5570926466441969,199.0653936663272,0.5,0
24.4,0,11.2293675779,0.1478008213,EARTH,51,0.0449819207,21.5316402687,1.043765097683558,7.715763400676027,0.8017157876834778,118.2761525220053,6.0,0.046138,29.0,APO,0.05669472025,0.0433109123,0.6235081695248289,0.813797118965412,75.97635438782234,0.2068965517241379,0
23.1,0,17.5131919816,0.3292772508,EARTH,35,0.0305078676,33.8613876306,2.27143068761843,1.397769642426775,0.6874623840798163,326.1818237120709,0.0,0.0162775,2385.0,APO,0.10316743115,0.0788129043,0.1783116055320391,0.1577775061233556,53.18676567862064,0.0,0
17.36,0,1.6432664277,1.8442907917,JUPTR,8,0.0636571599,9.0698683711,2.351596065298204,7.399803250326726,1.256286660998687,154.2409316106569,0.0,0.247029,8294.0,AMO,1.4505831115,1.1081468902,0.3644679762991309,0.1702963436162961,0.8910018068166446,0.0,0
22.4,0,11.0147018857,0.0435712989,EARTH,3,0.0435712989,23.0668027382,2.426292796990798,4.28637310983361,0.905946447106422,192.704010699346,6.0,0.0386078,50.0,APO,0.1424106986,0.108792093,0.2295488422912243,0.2711018229637418,252.7971890619951,0.12,0
18.31,0,28.5425667582,0.4249235833,EARTH,111,0.0912529882,31.4115809164,1.036113193433742,21.08680422779501,0.5321305239958051,96.50770574791798,1.0,0.0938887,2903.0,APO,0.9365751205,0.7154797260000001,0.3455177932908597,0.1002468440010199,67.17105823248384,0.0003444712366517,0
23.7,0,14.1136604193,0.0852737594,EARTH,18,0.0262222996,28.6661853605,1.037525235534767,10.34131986696223,0.5215003507243787,124.5407776732231,8.0,0.0218733,14.0,APO,0.07826049975,0.0597857018999999,0.3356829907801855,0.2794934873898502,165.5100058752658,0.5714285714285714,0
26.2,0,10.7337519326,0.030209636,EARTH,1,0.030209636,10.7337519326,2.466923084331343,1.132823268423849,0.9509480224804274,107.9561315448759,8.0,0.0128965,8.0,APO,0.024748143,0.018905899,0.2387578058936664,0.5211098060973706,355.3088800076903,1.0,0
20.7,0,3.9018684909,0.3589011739,EARTH,3,0.2332491679,4.7011183838,2.384292082324972,3.301333047375361,1.22569882173981,197.8598982246279,6.0,0.22373,67.0,AMO,0.3115606612,0.238011166,0.3459606233638421,0.7180945089097146,10.87170724046495,0.0895522388059701,0
22.35,0,25.7646597067,0.4716990617,EARTH,82,0.0292424678,26.4875726107,1.139210613826246,21.213750230576,0.7914725055254497,258.8646104846699,1.0,0.0314472,2405.0,APO,0.1457278699,0.1113261863999999,0.5322796231959284,0.215794000293694,54.62096874614157,0.0004158004158004,0
22.3,0,17.1753280821,0.1738682458,EARTH,2,0.1437441594,17.1753280821,1.938811337920394,10.96077526145146,0.8829685591346639,34.18317615780637,8.0,0.0277592,11.0,APO,0.1491223080499999,0.1139193063,0.2948482611761045,0.1861505522747976,98.78358180398688,0.7272727272727273,0
23.0,0,18.0517765537,0.4987598024,EARTH,6,0.1337646959,18.0517765537,2.570647580767412,1.389209229460478,1.123212182517133,13.22023176500457,6.0,0.116015,69.0,AMO,0.10802956235,0.0825272421,0.2795393197160221,1.073919003986412,36.1933268616196,0.0869565217391304,0
23.4,0,11.7088477003,0.0851851781,EARTH,1,0.0851851781,11.7088477003,1.509985635598539,20.00470683869292,1.011820195134949,224.5838727537984,9.0,0.0652384,5.0,APO,0.08985507625,0.0686431701,0.503856610788005,0.7260402274712888,137.451701827222,1.8,0
22.1,0,11.8598127644,0.083113387,EARTH,1,0.083113387,11.8598127644,1.81440911053344,11.29510278841452,0.9277591205195806,71.75119537102975,9.0,0.0828884,3.0,APO,0.1635093593,0.1249100356,0.3434797558970829,0.5069336725117973,142.6943744261078,3.0,0
23.3,0,17.4019872716,0.2447600974,EARTH,3,0.2150830033,19.6622846434,1.598693505927726,33.37586203282258,1.091672886979259,58.38837120519505,9.0,0.21493,11.0,AMO,0.0940898154999999,0.0718782229999999,0.5184335680150527,2.284306743060837,71.098138366732,0.8181818181818182,0
25.2,0,6.6921652449,0.0524603754,EARTH,1,0.0524603754,6.6921652449,1.775043248490744,2.56055161870816,1.001233453927535,231.2884380354119,7.0,0.0361401,26.0,APO,0.03922316335,0.0299638304999999,0.3928172542768056,0.9213968714739068,127.56609524566991,0.2692307692307692,0
17.54,0,4.4777841555,0.4145376422,EARTH,9,0.2415136663,5.8846029582,2.711005797453626,8.218205075176037,1.25194659614989,112.9122490036574,0.0,0.282991,6637.0,AMO,1.33518860375,1.0199933304999995,0.3002223218398172,0.2119483338946975,10.801875872443992,0.0,0
18.04,0,28.20416916,0.1399856172,EARTH,29,0.0336789787,29.1596405199,1.373293942293378,5.042102660151345,0.3688267437527426,120.8984572606625,0.0,0.00166153,8039.0,APO,1.06057800665,0.8102095017,0.155115136427612,0.0015666268672195,201.4790499491401,0.0,1
25.3,0,8.5493678368,0.4305544152,EARTH,2,0.0629599855,8.5493678368,1.280671930935554,12.79183751503919,1.007789870638682,211.8738544301512,7.0,0.0433724,13.0,APO,0.0374578302,0.028615236,0.648699611552739,1.1578994236564188,19.85664885779576,0.5384615384615384,0
19.61,0,21.8452170807,0.3639635267,EARTH,132,0.1427678557,26.1738370605,0.938295414243936,25.19395059394975,0.5674637649697231,237.363139220249,0.0,0.00786104,4156.0,ATE,0.51468631015,0.3931853539,0.4334672934227794,0.0152734585027314,60.02034676047665,0.0,1
19.61,0,20.0979932499,0.013439054,EARTH,10,0.0083107199,23.9218037102,1.567850067349209,27.83970124440169,0.8001195834008855,66.36715652616058,0.0,0.00938206,5329.0,APO,0.51468631015,0.3931853539,0.3425784578298441,0.0182286954499833,1495.4916655517568,0.0,1
26.3,0,11.5425147191,0.3223080198,EARTH,49,0.0392727132,17.0422334709,0.9771395049401628,3.027606990424144,0.9115807641524948,20.94727050750229,5.0,0.0398563,22.0,ATE,0.0236342930499999,0.0180549933,0.8742517481806897,1.6863758063624417,35.81206178568691,0.2272727272727272,0
26.5,0,8.6610485772,0.0513761667,EARTH,1,0.0513761667,8.6610485772,2.682593526854226,8.659418775672224,1.055786602644408,178.6575357391803,8.0,0.0513667,2.0,AMO,0.0215547315,0.0164663496,0.2449961693357416,2.3830823408772224,168.58105875773717,4.0,0
25.9,0,16.545775613,0.3663357595,EARTH,5,0.0211204061,19.8278276434,1.762799461047246,7.707730407838264,1.018155807428462,178.6861573918729,8.0,0.0194336,6.0,AMO,0.02841467,0.0217068764,0.4060534021582667,0.6839284074036404,45.16560336774876,1.3333333333333333,0
26.7,1,14.8020746897,0.2087606289,EARTH,87,0.0147611274,21.5929236752,1.109650483949128,6.714463436121947,0.8133061482194924,279.1799737047506,7.0,0.000314944,14.0,APO,0.01965814875,0.0150174892999999,0.5784560062641719,0.0160210406384273,70.90453198811953,0.5,0
20.27,0,5.4931618152,0.1013203853,EARTH,8,0.0996322201,7.1588540513,1.475403329763326,9.158390729181102,1.081323434239424,21.33932783495598,0.0,0.0996999,3482.0,AMO,0.37978920545,0.2901331359,0.5784076688215746,0.2625137801951711,54.215761210690935,0.0,0
23.43,0,14.6217940084,0.0639869403,EARTH,1,0.0639869403,14.6217940084,2.619414465939087,3.616657693523967,0.8457315043416717,20.17660758236967,8.0,0.0296346,24.0,APO,0.08862221835,0.0677013505,0.1925137145924688,0.3343924418926486,228.51216107296815,0.3333333333333333,0
20.7,0,15.1035779618,0.1958075388,EARTH,5,0.1182704559,15.1035779618,1.634425271835453,13.80673684189438,0.9642713521743416,244.8761585678142,0.0,0.0875538,7842.0,APO,0.3115606612,0.238011166,0.4184153687286208,0.2810168641406131,77.13481337011729,0.0,0
19.86,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.708081406189089,33.85810304492905,1.242011135248061,354.5578646999585,1.0,0.24719,6012.0,AMO,0.45871465675,0.3504268155,0.57126241389355,0.5388753037702015,68.06327340734398,0.0001663339986693,0
21.0,0,29.1820407669,0.4270585651,EARTH,10,0.0809440524,30.7610570256,2.118182077694757,12.42241965146099,0.742654768948362,255.4461657248684,6.0,0.0220263,45.0,APO,0.271357992,0.2072990596,0.2125691312020841,0.081170633072786,68.33264369739717,0.1333333333333333,1
20.08,0,15.3081596225,0.1283740776,EARTH,9,0.0542352125,23.1487496611,2.849033282357313,15.18252911438503,0.9543709444551336,342.9179902326421,0.0,0.0123519,2001.0,APO,0.4145172581999999,0.3166630074,0.2011872221268124,0.0297982768042925,119.24650138635154,0.0,1
27.0,0,11.7014673351,0.0092897051,EARTH,2,0.0092897051,25.4151889592,1.485324729993237,1.72741277061196,0.8051562267356008,260.0261316544032,7.0,0.00625648,8.0,APO,0.0171215318,0.0130796863999999,0.3718119338229875,0.3654159027990708,1259.6166626538015,0.875,0
22.1,0,10.7604297005,0.3632913001,EARTH,17,0.1825604124,10.7965363855,1.895670235383513,12.70176860759617,1.17279472805659,23.66646491666675,5.0,0.180589,98.0,AMO,0.1635093593,0.1249100356,0.4478801759799085,1.1044566547940722,29.61928815123861,0.0510204081632653,0
24.5,0,24.5580056855,0.0519643336,EARTH,1,0.0519643336,24.5580056855,2.178703435334061,1.245854737528986,0.5185792456442386,339.7430432620803,8.0,0.0194923,7.0,APO,0.0541430375,0.0413616002,0.1350879217039635,0.3600148957287444,472.5934883440899,1.1428571428571428,0
23.9,0,8.8235111297,0.1479266591,EARTH,1,0.1479266591,8.8235111297,2.451810956763194,13.45226900001613,1.142751095184321,4.069659797016317,8.0,0.147469,13.0,AMO,0.07137442405,0.0545252080999999,0.3038527911171615,2.066132259038523,59.64787674772816,0.6153846153846154,0
26.54,0,9.0286035195,0.15275827,EARTH,91,0.0070545912,19.3118340171,1.013451350889774,2.259883289022456,0.8711638560854014,279.1843053738634,1.0,0.00777659,2063.0,APO,0.0211613132999999,0.0161658048,0.7537722378468403,0.3674908967015767,59.10386075660585,0.0004847309743092,0
25.9,0,10.6643542564,0.0146667208,EARTH,1,0.0146667208,10.6643542564,1.493093129199522,7.931856847065565,0.8804917707169183,299.5755997213126,8.0,0.0090249,3.0,APO,0.02841467,0.0217068764,0.4181479202551045,0.3176141056714718,727.112379230673,2.6666666666666665,0
21.28,0,4.2625492597,0.4636419649,EARTH,38,0.3131212667,5.0028113519,1.60484616244002,2.452853484433465,1.292360235068949,99.34100290913082,0.0,0.311687,8539.0,AMO,0.23852978505,0.1822205411,0.67404089356074,1.3067005444819604,9.193622627795056,0.0,0
17.41,0,13.9344091998,0.1919726959,EARTH,10,0.1253016747,13.9344091998,1.329146554829689,23.44268219896336,1.066828414194071,128.2926069807134,0.0,0.124062,13732.0,AMO,1.41756380865,1.0829223873,0.6703437514095496,0.0875177535169644,72.58537019795011,0.0,0
19.7,0,26.1299081113,0.2380055251,EARTH,1,0.2380055251,26.1299081113,2.748528646373521,35.00071861517484,0.8718293856056897,342.8001299581398,9.0,0.0969089,8.0,APO,0.493790371,0.3772222768,0.1884943624636496,0.1962551432579474,109.78698120693332,1.125,0
23.5,0,19.6499779193,0.0665536212,EARTH,1,0.0665536212,19.6499779193,2.137610418052722,4.024351908217001,0.672659033269671,148.4576481395937,9.0,0.0529358,5.0,APO,0.0858109316,0.0655537186,0.186716861523426,0.616888769449043,295.2503194416715,1.8,0
20.9,0,11.5397471461,0.4032314886,EARTH,5,0.4032314886,12.1984119823,2.267259707157065,22.12576950121959,1.21804864068715,287.1491291379052,6.0,0.404007,28.0,AMO,0.28414670015,0.2170687633,0.3672725387400474,1.4218254154868812,28.61816964286553,0.2142857142857142,0
23.56,0,19.3078554749,0.4345460636,EARTH,13,0.024218425,19.7956898847,1.767908473721614,3.349423621743043,0.992147126822582,333.3858770733273,5.0,0.0210344,149.0,APO,0.08347234545,0.0637671977,0.3900455628240701,0.2519924399704286,44.43224111833837,0.0335570469798657,0
24.1,0,9.3566298946,0.0935024926,EARTH,1,0.0935024926,9.3566298946,2.391491419697918,11.9885955573304,1.06459038804864,197.5167927012258,9.0,0.0890685,17.0,AMO,0.0650942484,0.0497275808,0.2863039342883057,1.368300613176755,100.0682402620783,0.5294117647058824,0
20.31,0,9.6013093704,0.4207609141,EARTH,17,0.3295982801,14.4512173536,1.928275484464516,19.4867678496472,1.207978882310507,67.84304168466265,0.0,0.328223,5896.0,AMO,0.37285727125,0.2848376093,0.4560868433272486,0.8802912677541084,22.818919364069323,0.0,0
22.5,0,10.8738282971,0.2127719656,EARTH,2,0.2127719656,16.0831842468,2.649536956653458,18.2288981734957,1.180510539753346,343.0900558023388,6.0,0.206563,36.0,AMO,0.1360011613,0.1038956421999999,0.2866316316348873,1.5188326189682322,51.10554986149924,0.1666666666666666,0
21.79,0,21.1693242804,0.4997082881,EARTH,17,0.0837991265,21.8050443168,2.52757061734649,11.11679653349112,1.130756385125337,145.7144610035218,0.0,0.173358,4390.0,AMO,0.1886004032,0.1440778874,0.2881359572188529,0.9191814919725474,42.36336435581325,0.0,0
20.05,0,13.2910311461,0.4012245674,EARTH,11,0.3609103981,14.3023458421,2.380376269008633,23.69153347239486,1.298845681548265,136.3588562479437,0.0,0.367666,8058.0,AMO,0.42028376765,0.3210682286999999,0.3751821569437119,0.8748041877890975,33.12616481146214,0.0,0
19.79,0,30.5877430463,0.2469807952,EARTH,33,0.2038856769,37.090286111,2.032184235418524,35.61019631585535,0.6146174071527042,57.13032403113631,0.0,0.196706,2162.0,APO,0.4737427937999999,0.3619072906,0.1781628285074839,0.4152168699436585,123.84664573425913,0.0,0
17.43,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.67292216372246,29.22212731278847,1.195736017839479,163.0909070028778,0.0,0.217374,10362.0,AMO,1.40456750555,1.0729940953,0.5561282715375877,0.1547622304667235,68.06327340734398,0.0,0
25.6,0,6.1768318314,0.0834781033,EARTH,1,0.0834781033,6.1768318314,2.59515310970612,1.902616766188288,1.065101271843513,13.30174195061114,7.0,0.0799257,20.0,AMO,0.03262440625,0.0249228287,0.2581935407769866,2.449874470895543,73.9934376467799,0.35,0
18.21,0,31.7996745912,0.4430815552,EARTH,15,0.1350663639,37.2545235799,2.409640757798339,18.88003188191215,0.3663668678823708,155.0285878549184,0.0,0.219356,5744.0,APO,0.98071454605,0.7491992466999999,0.0822757445104922,0.2236695691763671,71.7693485950823,0.0,0
22.6,0,14.5988656355,0.0908055566,EARTH,1,0.0908055566,14.5988656355,1.345573210348744,27.20421000449642,1.073962826047268,16.00889040320643,8.0,0.0794222,10.0,AMO,0.12988010075,0.0992195681,0.6640945589604221,0.6115039913071517,160.77062001622045,0.8,0
25.82,0,13.097891866,0.2953510687,EARTH,56,0.0049101363,19.0159826133,1.015187061102601,4.484226064725842,0.8674117191990176,83.01807388503835,1.0,0.00314727,1307.0,APO,0.0294810276,0.022521501,0.7458639393301216,0.1067557767219756,44.34685787206024,0.0007651109410864,0
26.5,1,7.4506319875,0.0174593807,EARTH,1,0.0174593807,7.4506319875,2.452015562187112,1.417348574757415,0.9832260137854052,353.3942130509562,7.0,0.000510985,6.0,APO,0.0215547315,0.0164663496,0.2507714579156285,0.0237063959715758,426.7409088284558,1.1666666666666667,0
20.59,0,6.7791398297,0.0939900072,MARS,3,0.0463287342,8.2505373408,1.429145599377788,12.60133139547918,1.182493189850171,103.0697477543393,0.0,0.255321,6240.0,AMO,0.327749937,0.2503786722,0.7056299050161481,0.7790115913889558,72.12617629951623,0.0,0
18.67,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,2.213002603305715,30.06422179456301,1.275689119074186,335.2821953840777,0.0,0.317864,9338.0,AMO,0.7934921175,0.6061740381999999,0.404940038912557,0.400588730486034,68.06327340734398,0.0,0
22.2,0,3.6626170898,0.4771096685,EARTH,20,0.2472399274,4.4182605585,2.23195667168733,6.907315159979866,1.256215118092081,165.0457905020702,0.0,0.24963,7348.0,AMO,0.1561502259,0.1192881578,0.3916250937169802,1.5986528265406754,7.676677568314674,0.0,0
20.81,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.841894563659167,27.10571657224984,1.282751178208874,91.89299044029096,0.0,0.510385,3669.0,AMO,0.2961710581,0.2262545554,0.5342486063931825,1.7232777681729867,68.06327340734398,0.0,0
22.5,0,19.3478129828,0.1602000582,EARTH,1,0.1602000582,19.3478129828,1.761406397525793,27.25251135009639,0.865165140098561,263.3015241060921,8.0,0.152312,8.0,APO,0.1360011613,0.1038956421999999,0.3255379389687581,1.1199316134074804,120.77282118490515,1.0,0
28.38,0,16.5115703462,0.4250452545,EARTH,3,0.03845859,16.5115703462,1.471794036051613,2.745773417470974,1.033841887388879,25.83528875521208,9.0,0.029139,3.0,AMO,0.0090686495,0.0069278318,0.5413504138213621,3.213157593090349,38.84661732225032,3.0,0
20.91,0,14.4001743545,0.2149557077,EARTH,143,0.0211128189,22.5670670479,0.9878688938984364,4.668273339728371,0.7123027023125902,56.22053989946876,0.0,0.0233924,4823.0,ATE,0.28284116465,0.2160714229,0.5637825880381974,0.0827050759352754,66.9913560732121,0.0,1
20.5,0,1.1237420672,0.470695334,EARTH,14,0.200414994,4.7207827763,2.071102918651882,5.792142006731034,1.179506678307399,207.8529817570542,0.0,0.201193,6674.0,AMO,0.3416194718,0.2609740539999999,0.3981189499871344,0.5889389118831838,2.387408555020857,0.0,0
25.7,0,18.9367487065,0.4220929898,EARTH,3,0.0233661596,18.9367487065,1.557396407669646,3.064077018863725,0.9749879744298382,37.83424012162132,8.0,0.0102437,7.0,APO,0.0311560660999999,0.0238011166,0.4556434099922176,0.3287866949287285,44.863926111335765,1.1428571428571428,0
22.4,0,18.6303313356,0.4520567102,EARTH,15,0.1009033214,20.1607795239,2.318870071158711,3.310041638488638,1.067151087862211,71.3268694042285,5.0,0.0868063,131.0,AMO,0.1424106986,0.108792093,0.298872559005543,0.6095490075771597,41.212376490015,0.0381679389312977,0
19.77,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.826255569040194,10.96192356332079,1.217301521242878,135.8868901607243,0.0,0.257861,4373.0,AMO,0.47812628185,0.3652559775,0.4998754574662569,0.539315678281198,68.06327340734398,0.0,0
22.95,0,10.7753961465,0.231337671,EARTH,83,0.128233546,19.4827069931,1.249802518357891,19.73412879500133,1.026102079782048,255.3214814372126,0.0,0.127807,5297.0,AMO,0.11054589415,0.0844495485,0.6963692030298338,1.1561442510617206,46.578648863893854,0.0,0
24.5,0,12.3604091563,0.2934429073,EARTH,7,0.0842314666,14.7534173605,2.180377141180279,4.241083306986162,1.083769874042651,357.3654604729911,6.0,0.0741253,55.0,AMO,0.0541430375,0.0413616002,0.3307217059964454,1.3690643048979292,42.12202390587479,0.109090909090909,0
16.65,0,32.2486278243,0.1940269973,EARTH,19,0.1725910805,34.4275563771,1.048312096448956,54.98749781309998,0.5347522890769852,87.26928366599664,0.0,0.175248,7243.0,APO,2.0116045851,1.5367291592000003,0.3423790950901798,0.0871185129016238,166.2069107549911,0.0,0
28.6,0,15.0763213718,0.3437603251,EARTH,30,0.0073992878,18.9253318684,1.374711376211091,1.823767308763986,0.9736334608038816,21.35928136545192,6.0,0.00206845,13.0,APO,0.00819488035,0.0062603315,0.5482820880829823,0.2524075900632277,43.85707212551156,0.4615384615384615,0
26.1,0,6.8853053746,0.054818059,EARTH,55,0.0150446299,23.8598657618,0.9357850548676558,1.859069854788782,0.6780743468093561,142.6749510640477,5.0,0.0138918,16.0,ATE,0.0259144870499999,0.0197969065,0.5681413942744128,0.5360630898538276,125.60286701504698,0.3125,0
22.5,0,8.0995794699,0.1943355052,EARTH,1,0.1943355052,8.0995794699,1.35738765771522,15.33838343263377,1.112917399869419,60.68062382375918,9.0,0.191069,3.0,AMO,0.1360011613,0.1038956421999999,0.6947666138539142,1.4049071211864717,41.67833078965336,3.0,0
26.4,0,11.3310563567,0.0053951121,EARTH,1,0.0053951121,11.3310563567,1.819877411629893,1.686070250693502,0.861764840818826,222.0305905932651,8.0,0.00516153,3.0,APO,0.0225705747,0.0172423848,0.3102116444860652,0.2286840308058261,2100.2448413815164,2.6666666666666665,0
19.19,0,58.1662246399,0.0752725439,MERC,20,0.0180501407,58.1662246399,1.33001233035831,63.63137945876051,0.379799036690323,32.8691387143176,0.0,0.363232,8442.0,APO,0.62451463025,0.4770867245,0.1665620422332132,0.5816228834456517,772.7415818066964,0.0,0
24.1,0,13.9701027314,0.4772663884,EARTH,14,0.087944475,14.6642061712,1.462982284564784,12.55588490496358,1.089582258713337,7.873866378104998,7.0,0.0803555,20.0,AMO,0.0650942484,0.0497275808,0.5933308399525883,1.2344485415396549,29.271080199537472,0.35,0
19.35,0,17.9427663144,0.2697375893,EARTH,21,0.2697375893,24.7782836058,2.00120180356471,27.94829497688197,1.041149679594514,288.7268798767369,0.0,0.264188,7375.0,AMO,0.58015309955,0.4431975307,0.3515908142538854,0.4553763484240958,66.5193396328763,0.0,0
24.33,0,9.3118625539,0.0514366591,EARTH,1,0.0514366591,9.3118625539,2.146031454858839,6.893443289266874,1.022102001698912,334.5823046827572,7.0,0.0318145,21.0,AMO,0.05855211905,0.0447298387,0.3125731562088283,0.5433535201831435,181.0355244067553,0.3333333333333333,0
21.1,0,14.1193513592,0.1962829096,EARTH,106,0.0225419839,21.619317962,1.154756776357406,15.78831163852658,0.9109522062952456,122.8268811453196,0.0,0.0209733,16893.0,APO,0.2591448705,0.197969065,0.6513494803980954,0.0809327229187814,71.93367669133023,0.0,1
26.82,0,8.8224643875,0.0161519563,EARTH,1,0.0161519563,8.8224643875,1.925641673034621,4.977522706118052,0.948425223809654,139.4437072073193,8.0,0.0161323,4.0,APO,0.01860127085,0.0142101065,0.3267211774964043,0.8672687006221405,546.2164597052557,2.0,0
22.1,0,19.5437905698,0.324986102,EARTH,22,0.0538249318,24.0823357986,2.091770956467758,6.010272409067317,0.9552147866592732,297.0043383874047,0.0,0.0520853,2184.0,APO,0.1635093593,0.1249100356,0.2958853763252544,0.3185462913131237,60.137311871262725,0.0,0
19.7,0,17.0641895021,0.19507362,EARTH,14,0.0238030784,17.0641895021,2.210406206008529,5.488347645535712,0.9415051983747534,134.9327667004786,0.0,0.0127088,3869.0,APO,0.493790371,0.3772222768,0.2706013411759466,0.0257372373913706,87.47563869527822,0.0,1
19.32,0,18.9027315178,0.0994959067,MARS,3,0.0766234582,18.9027315178,1.662110603416223,39.52428601553173,1.225779940105876,274.3865253301622,0.0,0.465499,8271.0,AMO,0.58822383305,0.4493630225,0.5841383123474367,0.7913637187842945,189.98501691929405,0.0,0
19.6,0,16.1820799049,0.4867244181,EARTH,25,0.4056398767,21.4317843477,1.958960129213923,32.64878242197764,1.093127834036684,93.11177391173732,0.0,0.401223,4041.0,AMO,0.5170619942,0.395000215,0.3869763401366703,0.7759669140269603,33.246903798394,0.0,0
21.3,0,10.327628793,0.3689061637,EARTH,1,0.3689061637,10.327628793,1.304377990410857,19.20269681145052,1.136960109941605,56.44432381734954,9.0,0.189888,6.0,AMO,0.23634293085,0.1805499331,0.7724985050146403,0.8034426894727661,27.995273078165702,1.5,0
21.9,0,7.5886494287,0.2899966263,EARTH,12,0.1862841745,7.6411661148,2.212637067885868,5.897525340818698,1.147341118837716,292.5823319090348,5.0,0.188603,79.0,AMO,0.17928444735,0.1369611305,0.3500196962263949,1.05197635817126,26.168061075474657,0.0632911392405063,0
19.87,0,9.7593981999,0.4783759559,EARTH,56,0.0801612937,17.6773379863,1.321457359494816,15.33691027908897,1.071790639715392,326.6699251701207,0.0,0.0787484,3133.0,AMO,0.45660705435,0.3488167505,0.6821807735328527,0.1724642649511882,20.40110519672546,0.0,0
18.5,0,3.6423756115,0.2682961185,EARTH,14,0.2682961185,3.8454250761,2.207307611802125,6.163703165118263,1.263887630195686,327.6972973792743,0.0,0.262064,5676.0,AMO,0.85810931595,0.6555371852999999,0.4011415118335792,0.3053969874570967,13.575953434823916,0.0,0
20.36,0,36.5649638592,0.3044209163,EARTH,33,0.1073404886,42.4975931875,2.140894744012815,6.722437086106186,0.3564413537473998,176.5780032349607,2.0,0.10401,2474.0,APO,0.36437000355,0.2783539137,0.0908050296570549,0.2854515986130768,120.11317850172308,0.0008084074373484,0
26.6,0,20.0571923193,0.4780859033,EARTH,9,0.0053630657,20.0571923193,1.642203549734062,0.8093407855351741,0.9937265416630264,7.888806565328789,6.0,0.00390717,7.0,APO,0.0205846088,0.0157252417999999,0.4338127978067809,0.1898102625103081,41.9531138250568,0.8571428571428571,0
23.48,0,3.7366542398,0.2084971853,EARTH,2,0.2084971853,3.7366542398,1.700850533040729,6.145233382672,1.192225581753981,23.72070893165705,6.0,0.183715,32.0,AMO,0.0866049304,0.0661602796,0.5395966555007383,2.1212995513243897,17.92184500919495,0.1875,0
19.9,0,13.8791789043,0.1663487784,EARTH,25,0.0745771292,21.366819961,1.314157489038238,18.35412443039533,0.6907927473587787,251.858035592774,0.0,0.0813293,6885.0,APO,0.45034217075,0.3440308052999999,0.3565341013418438,0.1805944574645411,83.43420996411717,0.0,0
21.8,0,11.6740418695,0.3890421309,EARTH,2,0.2177769989,14.320546616,1.667006577444286,22.95364661741202,0.9147007013133406,87.30327025684495,8.0,0.202867,15.0,APO,0.18773386305,0.1434159096999999,0.3780829135821654,1.080609521927163,30.007140467006938,0.5333333333333333,0
21.4,0,34.2080507481,0.4418542738,EARTH,7,0.0926689085,35.0245855665,2.325920623492774,3.822404887361872,0.6284745347365922,168.5122955776719,7.0,0.062856,27.0,APO,0.2257057467,0.1724238476,0.1562061277743414,0.2784864848104463,77.41930490771685,0.2592592592592592,0
24.8,0,7.1680610166,0.0651118595,EARTH,1,0.0651118595,7.1680610166,2.697374746873845,1.082531844803369,1.040275766524862,323.9479533920096,8.0,0.0580338,10.0,AMO,0.04715661435,0.0360244477,0.2388981612224178,1.2306608691045693,110.08840895720388,0.8,0
17.69,0,12.0926519062,0.183015636,EARTH,1,0.183015636,12.0926519062,2.698472823646244,17.70074429016836,1.1226307381881,146.4766905331944,0.0,0.153524,6881.0,AMO,1.24607050685,0.9519131625,0.262645771793012,0.1232065113137943,66.07441948949105,0.0,0
